GEOID,county_name,year,vnl_version,mean_radiance
06105,Trinity,2023,v2.2,0.021696206998147366
06107,Tulare,2023,v2.2,1.0389523240855711
06109,Tuolumne,2023,v2.2,0.15082819937324085
06111,Ventura,2023,v2.2,2.3818911648134624
06113,Yolo,2023,v2.2,1.69895292207357
06115,Yuba,2023,v2.2,0.9270305631609512
06001,Alameda,2024,v2.2,10.762832028953978
06003,Alpine,2024,v2.2,0.016010705889699765
06005,Amador,2024,v2.2,0.5199456159721223
06007,Butte,2024,v2.2,0.7018818646723751
06009,Calaveras,2024,v2.2,0.24364271544492008
06011,Colusa,2024,v2.2,0.25477449638313715
06013,Contra Costa,2024,v2.2,7.212431741099058
06015,Del Norte,2024,v2.2,0.15148331698274986
06017,El Dorado,2024,v2.2,0.5024740718607016
06019,Fresno,2024,v2.2,1.4826374705541066
06021,Glenn,2024,v2.2,0.17961430225416447
06023,Humboldt,2024,v2.2,0.11361524701388409
06025,Imperial,2024,v2.2,0.6927537869961928
06027,Inyo,2024,v2.2,0.02102309963138673
06029,Kern,2024,v2.2,1.3664355181025667
06031,Kings,2024,v2.2,1.362350460783991
06033,Lake,2024,v2.2,0.22151326782597128
06035,Lassen,2024,v2.2,0.06719810454050382
06037,Los Angeles,2024,v2.2,13.41048558067128
06039,Madera,2024,v2.2,0.8215234520669746
06041,Marin,2024,v2.2,1.389727369984378
06043,Mariposa,2024,v2.2,0.05583936900420089
06045,Mendocino,2024,v2.2,0.10820600049986898
06047,Merced,2024,v2.2,1.4088329403072961
06049,Modoc,2024,v2.2,0.02241495017647657
06051,Mono,2024,v2.2,0.037402421385623226
06053,Monterey,2024,v2.2,0.7150912159105797
06055,Napa,2024,v2.2,0.9158824086360295
06057,Nevada,2024,v2.2,0.3646135379211505
06059,Orange,2024,v2.2,20.159993486745016
06061,Placer,2024,v2.2,2.087435643375112
06063,Plumas,2024,v2.2,0.05230759814367118
06065,Riverside,2024,v2.2,3.100159037325943
06067,Sacramento,2024,v2.2,10.165493141007426
06069,San Benito,2024,v2.2,0.28494900018740044
06071,San Bernardino,2024,v2.2,1.0959617942677047
06073,San Diego,2024,v2.2,3.4246769468196625
06075,San Francisco,2024,v2.2,33.05695303183034
06077,San Joaquin,2024,v2.2,5.276005746544945
06079,San Luis Obispo,2024,v2.2,0.427881867790035
06081,San Mateo,2024,v2.2,6.490956396524475
06083,Santa Barbara,2024,v2.2,0.688233275544211
06085,Santa Clara,2024,v2.2,6.596260415751351
06087,Santa Cruz,2024,v2.2,1.591686337287724
06089,Shasta,2024,v2.2,0.3508921420466717
06091,Sierra,2024,v2.2,0.018117012558206906
06093,Siskiyou,2024,v2.2,0.048665504974660385
06095,Solano,2024,v2.2,3.417726591032469
06097,Sonoma,2024,v2.2,1.2449465096313088
06099,Stanislaus,2024,v2.2,3.1124641527407415
06101,Sutter,2024,v2.2,1.0938253437288985
06103,Tehama,2024,v2.2,0.17567223122213166
06105,Trinity,2024,v2.2,0.022102881846538653
06107,Tulare,2024,v2.2,1.0451258501736023
06109,Tuolumne,2024,v2.2,0.15403083024936584
06111,Ventura,2024,v2.2,2.5013142147595704
06113,Yolo,2024,v2.2,1.7136472188355472
06115,Yuba,2024,v2.2,0.9608347601008732
