cell_id,species,n_obs,is_present,viirs_years,mean_radiance,log1p_radiance,pct_developed,pct_protected,pop_density,log1p_pop_density
7289,Aeorestes cinereus,2,1,13,0.2288307215158756,0.20606308433236775,0.04312843128431284,0.13537368583739845,32.21990203857422,3.503149155311873
729,Aeorestes cinereus,0,0,13,0,0,4.499923501300478e-5,0.42861979826370833,0,0
7290,Aeorestes cinereus,1,1,13,7.194085597991943,2.1034126254933456,0.4416044927236237,0,728.29864501953125,6.592083312069267
7291,Aeorestes cinereus,0,0,13,1.974236433322613,1.089987344986475,0.14806814806814808,0.03039141993864805,117.04002380371094,4.771023751732724
7292,Aeorestes cinereus,0,0,13,0.7968026170363793,0.5860087614994112,0.20997732018143855,0.00687144259682748,178.79849243164065,5.191836737306265
7293,Aeorestes cinereus,0,0,13,0.0934682869567321,0.08935455930282603,0.04085177618374749,0.17619342687620118,15.11171531677246,2.7795466668015165
7294,Aeorestes cinereus,0,0,13,0,0,0.01722586219310245,0.6496707927919776,1.2295174598693848,0.801785176348466
7295,Aeorestes cinereus,0,0,13,0,0,0.01567829788765986,0.8532133539568421,0.7279244661331177,0.5469209576979586
7296,Aeorestes cinereus,0,0,13,0,0,0.03411934119341194,0.612304373434264,0.00715017551556229,0.00712473421181595
7297,Aeorestes cinereus,0,0,13,0.0084156164039786,0.00838040253061575,0.04719519768163941,0.7199845447578714,0.11478379368782043,0.1086604791032488
7298,Aeorestes cinereus,0,0,13,0.00279649847205011,0.00279259554485814,0.03636036360363604,0.7917955530265677,0.01822511851787567,0.01806103171419691
7299,Aeorestes cinereus,0,0,13,0,0,0.01899018990189902,0.961809898666632,0.00491726538166403,0.00490521511899528
730,Aeorestes cinereus,0,0,13,0.02643820535964691,0.02609475630741471,0.00154800154800154,0.9999999999999912,0.0091558089479804,0.00911414862546007
7300,Aeorestes cinereus,0,0,13,0.0014750926504628,0.00147400577000071,0.02383180934552523,0.7559984183843094,1.7288424968719482,1.0038775254662742
7301,Aeorestes cinereus,0,0,13,0.0671440434570496,0.06498596176206743,0.11910504715962272,0.4207356099961091,10.66720485687256,2.4567819023463975
7302,Aeorestes cinereus,0,0,13,0.00393402372943595,0.00392630569341982,0.01981801981801981,0.626042781170037,0.843157172203064,0.611479955682571
7303,Aeorestes cinereus,0,0,13,9.43475214836116e-6,9.434707641367051e-6,0.01700117001170011,0.05083451731536941,0.5071291327476501,0.4102066045915136
731,Aeorestes cinereus,0,0,13,0,0,0,0.894336422207718,0.01689471118152141,0.01675358287854798
7376,Aeorestes cinereus,0,0,13,0.00224874987123677,0.00224622521741329,0.00900884684960355,0.12967622200219278,0.8589112162590027,0.6199909487279189
7377,Aeorestes cinereus,0,0,13,0,0,0.01349089207286341,0,0.1389085054397583,0.1300703523884297
7378,Aeorestes cinereus,0,0,13,0.01365816716301756,0.01356573508208361,0.02418345948573022,0.02599515053014678,2.7058277130126953,1.3099066381189357
7379,Aeorestes cinereus,0,0,13,0.28308447622335875,0.24926692619656113,0.10369717042263664,0.0040204496745447,35.97955322265625,3.61036514429206
7380,Aeorestes cinereus,0,0,13,0.22958536789967465,0.2066770132850384,0.06805029295556615,0.01426539053560059,13.698800086975098,2.6877658637166593
7381,Aeorestes cinereus,0,0,13,0.24017699979818785,0.21525411120304017,0.04541363669090647,0.02235887628673307,9.908235549926758,2.389518058986233
7382,Aeorestes cinereus,0,0,13,2.4828107907221866,1.247839666256885,0.24944873952605096,0.1735104585394315,253.79949951171875,5.540476959456357
7383,Aeorestes cinereus,1,1,13,0.08694511050215134,0.08337111054592236,0.03221945226931142,0.16220797521179176,10.21389389038086,2.4171535354113827
7384,Aeorestes cinereus,0,0,13,0.7622928000413455,0.5666156885333081,0.1950949509495095,0.28004214681492,238.67813110351565,5.479296902833149
7385,Aeorestes cinereus,0,0,13,0.02898964478831308,0.02857739342743107,0.0190438476492188,0.33802932006442615,6.659008026123047,2.035882474860456
7386,Aeorestes cinereus,0,0,13,0.03134838387799951,0.03086705666458315,0.01718117181171812,0.7926719236085817,0.03801298514008522,0.03730829443431861
7387,Aeorestes cinereus,0,0,13,0,0,0.03226474188206494,0.8559356561268167,0,0
7388,Aeorestes cinereus,0,0,13,0,0,0.03074347736088486,0.9702743138022096,0.01563550904393196,0.01551453384876463
7389,Aeorestes cinereus,0,0,13,0,0,0.01663261540677005,0.99513424196488,0,0
7390,Aeorestes cinereus,0,0,13,0,0,0.02079920799207992,0.9136807148823062,0.00148201663978397,0.00148091953693969
7391,Aeorestes cinereus,0,0,13,0,0,0.02187843116078982,0.9483820016228514,0.00913095474243164,0.0090895196123811
7392,Aeorestes cinereus,0,0,13,0.0375717356801033,0.03688311355665737,0.06586206586206586,0.5670585393042524,4.108513355255127,1.6309084333661994
7393,Aeorestes cinereus,0,0,13,0.05196852752795586,0.05066319706948073,0.04503563971488228,0.8322226761450855,3.883852481842041,1.5859343514192503
7394,Aeorestes cinereus,0,0,13,0.4264820241011106,0.3552112901907649,0.0947709477094771,0.4514645483657247,33.247833251953125,3.533623299990367
7395,Aeorestes cinereus,0,0,13,0.07076487862146817,0.06837323293066395,0.03158188429276019,0.3975692782210361,2.6115238666534424,1.2841298070023492
7396,Aeorestes cinereus,0,0,13,0.02208797877224592,0.02184757298077016,0.02476713315033973,0.30308845766948683,1.2511389255523682,0.8114362772802115
7469,Aeorestes cinereus,0,0,13,0.00731174509900693,0.00728514387966591,0.01848635124067357,0,1.2940034866333008,0.8302985385984828
7470,Aeorestes cinereus,0,0,13,0.01534935452330571,0.01523274492197061,0.02754877960976312,0.00660308810072675,1.7648775577545166,1.0169963510840223
7471,Aeorestes cinereus,0,0,13,2.153582160289471,1.148539000465219,0.15672192522994402,0.03861893066891891,103.44295501708984,4.648641037351477
7472,Aeorestes cinereus,0,0,13,0.2986425883494891,0.2613195561416482,0.06130695778171771,0.0827992192649927,23.6651668548584,3.2053919995060554
7473,Aeorestes cinereus,0,0,13,0.0636174065562395,0.06167574595066699,0.02486724867248672,0.4461031517953962,3.69793701171875,1.547123478679567
7474,Aeorestes cinereus,0,0,13,0.00314851735199156,0.00314357115064804,0.00567895456836345,0.18377000904175772,4.040066719055176,1.61741931990343
7475,Aeorestes cinereus,0,0,13,0.02393605228728399,0.02365407572910069,0.01829701829701829,0.0738713854850405,9.256721496582031,2.3279332464346556
7476,Aeorestes cinereus,0,0,13,0.07489208389933293,0.07222026947011895,0.05535105166998173,0.27142223254312037,21.65328025817871,3.120304665203744
7477,Aeorestes cinereus,0,0,13,0.01795376608004937,0.01779450067266097,0.03877134088720491,0.08577582084103863,4.322404861450195,1.6719252428394935
7478,Aeorestes cinereus,0,0,13,0.02490756990244755,0.02460243281936896,0.02248182014543883,0.3011408248704139,2.7183524798601866e-4,2.717983074793311e-4
7479,Aeorestes cinereus,0,0,13,0.01104980564335934,0.01098920256711126,0.02709878320973432,0.9470110160575786,0.1400039941072464,0.1310317660031142
7480,Aeorestes cinereus,0,0,13,0.00199796648051303,0.00199597320004786,0.03138303138303138,0.8719987324470978,0.36143067479133606,0.30853611357700716
7481,Aeorestes cinereus,0,0,13,0.00365471530788524,0.00364805306336496,0.06191050471596227,0.8955021381850421,4.196423530578613,1.6479706063753998
7482,Aeorestes cinereus,0,0,13,0.7577622166046729,0.5640415322107559,0.0969733514530253,0.6417912578341153,43.925270080566406,3.8050004444616
7483,Aeorestes cinereus,0,0,13,0.01253584430266458,0.01245792115233837,0.06051714982584669,0.47690591355065354,2.4386322498321533,1.235073790527777
7484,Aeorestes cinereus,0,0,13,0.01189802758968793,0.01182780253701983,0.02650454942265981,0.7195042187935161,3.2552309036254883,1.4481490269749395
7485,Aeorestes cinereus,0,0,13,0,0,0.03256261868975511,0.9752920478500916,2.0876539929304272e-4,2.087436108294705e-4
7486,Aeorestes cinereus,0,0,13,1.5884383509938532e-4,1.588312207532005e-4,0.03230074159406725,0.8424388180691821,1.060372829437256,0.7228869515893672
7487,Aeorestes cinereus,0,0,13,0,0,0.00924267650632228,0.9380862565681966,0.1069745123386383,0.10163062937710396
7488,Aeorestes cinereus,0,0,13,0,0,0.02017947310153641,0.9372455623097048,0.09790708869695663,0.0934057208338956
7549,Aeorestes cinereus,0,0,13,0,0,0.01792834063847213,0.00546611898625057,0.43636634945869446,0.3621165560964147
7561,Aeorestes cinereus,0,0,13,0.10356255620718002,0.09854363401336322,0.03517171862625099,0,14.34640407562256,2.730881184415111
7562,Aeorestes cinereus,0,0,13,0.02859822280991536,0.02819692658148653,0.02568625686256862,4.375717699636891e-4,4.049536228179932,1.6192964030661106
7563,Aeorestes cinereus,0,0,13,0.63357740182143,0.4907723349715575,0.09756009756009756,0.04000714003660492,34.56005096435547,3.571222843838026
7564,Aeorestes cinereus,0,0,13,0.2279858933045314,0.20537534212194192,0.0573030573030573,0.10853650038612504,30.05732536315918,3.4358347020731967
7565,Aeorestes cinereus,0,0,13,0.00891499480796763,0.00887549085318806,0.01156480339834222,0.5496872517717547,1.117528796195984,0.7502497465996492
7566,Aeorestes cinereus,0,0,13,0,0,0.00247500247500247,0.822521380495806,0.01649797521531582,0.01636336216624382
7567,Aeorestes cinereus,0,0,13,0.02777899758746991,0.02740016102927276,0.01844952031247187,0.2949161384419324,1.9647690057754517,1.086799122425052
7568,Aeorestes cinereus,0,0,13,0,0,0.04122041220412204,0.07009615714172891,0.1708288937807083,0.15771195419584674
7569,Aeorestes cinereus,0,0,13,0,0,0.04925660594715242,0.3374018952550977,0.01767827570438385,0.01752383252469262
7570,Aeorestes cinereus,0,0,13,0,0,0.01030510305103051,0.7487749165365878,0,0
7571,Aeorestes cinereus,0,0,13,0.04635765073964229,0.04531522951385196,0.01609201609201609,0.973765229182986,0.27164825797080994,0.2403138999248502
7572,Aeorestes cinereus,0,0,13,3.031650558114052e-4,3.0311911057163217e-4,0.01950319503195032,0.9655824576309324,0.22481310367584229,0.2027882639290599
7573,Aeorestes cinereus,0,0,13,0.00372881109181504,0.00372187630938547,0.05085859313125495,0.9033919296301552,2.2795872688293457,1.1877175818044772
7574,Aeorestes cinereus,0,0,13,0.05308054803082576,0.05171972408276732,0.04807848078480785,0.803553099069791,7.30914306640625,2.1173564827806404
7575,Aeorestes cinereus,0,0,13,0.00943521748726757,0.00939098384112536,0.02212202212202212,0.8979112994731736,0.09909996390342712,0.09449163025078015
7576,Aeorestes cinereus,0,0,13,2.401851043731977e-4,2.4015626454885472e-4,0.03860069119447044,0.9140324453905584,0.12088805437088011,0.11412127681164144
7577,Aeorestes cinereus,0,0,13,0,0,0.02176221762217622,0.999757677361512,0.00606112740933895,0.00604283266390622
7578,Aeorestes cinereus,0,0,13,0,0,0.00847770328038518,0.9040361861281336,6.412001675926149e-4,6.409946865967621e-4
7579,Aeorestes cinereus,0,0,13,0,0,0.0120603376894553,0.9696530365198848,0.00934141036123037,0.00929804921447011
7580,Aeorestes cinereus,0,0,13,8.23105913766015e-5,8.230720404574931e-5,0.01718039868604598,0.8307580278956685,0.2344106286764145,0.21059363242865475
7581,Aeorestes cinereus,0,0,13,0.06975154435405365,0.06742641997259602,0.02972809993969777,0.4217284818368925,6.397378444671631,2.0011256732101628
7640,Aeorestes cinereus,0,0,13,0.00381311201580012,0.00380586053214494,0.02187843116078982,0.45646595703695125,4.751832485198975,1.7495184971154891
7641,Aeorestes cinereus,0,0,13,0.0054994971724227,0.00548443015329169,0.01403101403101403,0.00677649848447687,2.1447529792785645,1.1457353431180843
7642,Aeorestes cinereus,0,0,13,0.05604940796127686,0.05453497203167102,0.03491103491103491,0.01007525566424742,4.430175304412842,1.6919714178469678
7643,Aeorestes cinereus,0,0,13,0.00707355378052363,0.0070486535520946,0.01827868926228254,0.15006713423334062,1.739382028579712,1.007732357947978
7652,Aeorestes cinereus,0,0,13,0,0,0.00761400761400761,0.06644907193781041,0.4232362806797027,0.3529333493715057
7653,Aeorestes cinereus,0,0,13,0.01409595420297521,0.01399753008340729,0.0133020133020133,0,3.853525400161743,1.5797053275265422
7654,Aeorestes cinereus,0,0,13,0.00352281784916368,0.0035166272609807,0.01162801162801162,0.00109574847895309,1.975147366523743,1.090293572736741
7655,Aeorestes cinereus,0,0,13,0.5829615203233866,0.45929747253228986,0.07832919321741008,0.00239544168926779,20.91939163208008,3.0873717076837197
7656,Aeorestes cinereus,0,0,13,0.645583994113482,0.4980953328347588,0.08118908118908119,0.3377117461093487,43.161502838134766,3.787853433050437
7657,Aeorestes cinereus,0,0,13,0,0,0.0024390243902439,0.7638440995848909,0.05029170960187912,0.04906794425342819
7658,Aeorestes cinereus,0,0,13,0,0,0.00262800262800262,0.48403602076034824,0.00173243437893688,0.00173093544545112
7659,Aeorestes cinereus,0,0,13,0,0,0.00547200547200547,0.8715202081027815,0.01590210385620594,0.01577699004166153
7660,Aeorestes cinereus,0,0,13,0,0,0.03227403227403228,0.3231444768888095,0.00844213925302028,0.00840670369039642
7661,Aeorestes cinereus,0,0,13,0,0,0.05019395368512001,0.4148954474427099,0.5034024119377136,0.40773081408195705
7662,Aeorestes cinereus,0,0,13,0,0,0.0405263110527121,0.9814590761474752,0,0
7663,Aeorestes cinereus,0,0,13,0,0,0.01545301545301545,0.7866984160794368,0,0
7664,Aeorestes cinereus,0,0,13,0.07658093766524242,0.07379022093673275,0.02516379868961048,0.9354415635704728,0.0661013126373291,0.06400836122513283
7665,Aeorestes cinereus,0,0,13,6.662622897867829e-4,6.660404356039683e-4,0.03589203589203589,0.748311178787632,0.17956393957138062,0.1651448274437119
7666,Aeorestes cinereus,0,0,13,0.04023747618954915,0.03944902957705398,0.03696336963369633,0.4716048385957746,6.858108043670654,2.061545870554426
7667,Aeorestes cinereus,0,0,13,0.01694761603497541,0.01680560741629898,0.03630505606854221,0.6493154351008121,3.256014108657837,1.4483330670380397
