cell_id,viirs_years,mean_radiance,log1p_radiance,pct_developed,pct_protected,pop_density,log1p_pop_density
6632,13,0.043811119304826625,0.042878552886307486,0.02653274291680167,0,7.688429355621338,2.1619921813559952
6633,13,0.03595485982413475,0.035323571289696126,0.028871249347516965,0.04766876884354129,8.970223426818848,2.2996029936342683
6634,13,0.03165582624765543,0.03116510973730391,0.030024030024030025,0.0016130743827085941,9.000737190246582,2.3026588093015903
6635,13,0.021630163662708722,0.021399551203511193,0.02548802548802549,0.355407837234274,5.951524257659912,1.9389609531790093
6636,13,0.021371574642566536,0.021146405044430956,0.011907492981133725,0.6576697030090535,5.6059465408325195,1.8879702344188263
6637,13,1.474965443977943,0.9062264338940696,0.14071658978183205,0.014201601696664774,171.69427490234375,5.151522834066626
6638,13,0.1592601967545656,0.1477820402434729,0.03073692248949981,0,39.01662063598633,3.689294883710769
6639,13,0.26394956272382003,0.23424139202015323,0.04944361592290926,0,23.47523307800293,3.1976617114765586
6641,13,0,0,7.854688267059401e-4,0,0.02190536819398403,0.021668892772227635
6642,13,3.8112321187956975e-4,3.810506028763183e-4,0.014443257874536092,0,0.11732328683137894,0.11093590241194061
6643,13,0.30120059847831726,0.26328737556032683,0.028466516069226823,0,2.1808273792266846,1.1571413450973367
6644,13,0.6619649758705726,0.5080006227277974,0.0508689665103637,0.06732951949364657,1.4541229009628296,0.8977694269266072
6645,13,0.044352905824780464,0.04339746473958245,0.029376029376029376,0.01377825864482714,3.802025556564331,1.569037819851607
6646,13,0.05764476525095793,0.05604451642352108,0.046827046827046824,0.01733880040058647,4.564523220062256,1.7164113063154849
6647,13,0.3948858609566322,0.3328125918231091,0.06434106434106435,0.13876439770341661,23.102943420410156,3.1823339666658828
6648,13,5.739848430340107,1.9080374365912522,0.40158217310305727,0.004519454644592835,750.1741943359375,6.621637574716047
6649,13,1.8834786048302283,1.0589974141846024,0.13421955017145326,0,161.08721923828125,5.088134580712055
6650,13,1.5419824581879835,0.9329442719519425,0.08969328245374036,0.00974158422075402,26.833133697509766,3.326227170618418
6651,13,0.045982527904785596,0.044956661779308064,0.020708834329325364,0.3752619818083063,4.145622730255127,1.6381463979685738
6652,13,0.12127917919021386,0.11447015785623665,0.101080010800108,0.012114019972551949,38.91655349731445,3.686791112478548
6653,13,0.21537329944280478,0.1950512719430066,0.16535418897878737,0.01003683327501541,108.06443786621094,4.691938880639678
6654,13,0.5242374837398529,0.42149427434996717,0.1014940149401494,0.27396364919556243,71.5987319946289,4.284947456039504
6655,13,0.0011882884113079994,0.001187582955435162,0.03789937899378994,0.4942959292455998,3.7972800731658936,1.56804910588248
6656,13,0,0,0.035316353163531634,0.8046250410794756,0.46837055683135986,0.3841533212486671
6657,13,0,0,0.039311685506515946,0.9194299869074659,1.418577303411439e-4,1.418476694847774e-4
6658,13,0,0,0.03649602188861288,0.7857886771717248,0,0
6659,13,0,0,0.007478536330747494,0.9460657153681885,0,0
6660,13,0.041657023991529755,0.0408127375092777,0.022672042913974042,0.8871565998775132,10.772927284240723,2.4658025975918685
6661,13,0.1408353396333181,0.1317607481375323,0.03715304028512798,0.020946658003085584,26.711721420288086,3.3218554796551345
6662,13,0,0,0,0,0,0
6722,13,0,0,0.01176740715228747,1.109730847086093e-6,1.0491578578948975,0.71742890772158
6723,13,0.0035042109666392207,0.0034980855251118322,0.01205415435365267,0,2.999305486679077,1.3861207177145163
6724,13,0.0059331847207011795,0.0059156526932285,0.02819206809231747,0,3.445115804672241,1.4918059214211548
6725,13,7.223254069685936e-4,7.220646555291885e-4,0.01623429449516406,0.08502332866436213,0.6869306564331055,0.5229106980557663
6726,13,3.179948880122258,1.430299016826059,0.20794836885918874,0.0035949917728403074,270.5103759765625,5.604000355868639
6727,13,0.2764450093874565,0.24407887756069904,0.05067555587077556,0.43372359347704503,37.1558837890625,3.6416799735990724
6728,13,0,0,0,0.9938071984284642,1.4920235844329e-4,1.4919122887843193e-4
6732,13,0,0,0.003326996197718631,0.39594977325145186,0.08108926564455032,0.07796911216226314
6733,13,0,0,0.008278577955702537,0.011770397672311693,0.13149234652519226,0.12353742206079488
6734,13,0.011436024232982444,0.011371127215098942,0.01703655704951671,0.0016338235196071862,0.826788604259491,0.6025595642205106
6735,13,0.9528099527725806,0.6692693367512721,0.08609641069949958,0,59.8846435546875,4.108980984539066
6736,13,0.4572835908486293,0.37657414852611704,0.04618763049895601,0.18328564945586007,19.172834396362305,3.004336867445976
6737,13,0.9088309132135831,0.646490967333887,0.0978030978030978,0.09689253545753077,68.63569641113281,4.24327731533295
6738,13,0.21222518986234298,0.19245767060485486,0.033596731226150194,0.013494422655118778,2.7615015506744385,1.3248182262670076
6739,13,1.0611379421674287,0.7232582293956674,0.11838611838611839,0,105.77490997314453,4.670722973581724
6740,13,6.13016154215886,1.964333890853818,0.2846008460084601,0.003006814232480973,462.3449401855469,6.138471787903036
6741,13,1.4235620498657227,0.885238379386187,0.06206294492993619,0.009225356159314364,26.488258361816406,3.3137589448342313
6742,13,1.0470600174023554,0.7164046259378368,0.03462334623346233,0.07450958310622902,3.641216993331909,1.5349766148936492
6743,13,0.13598876274549043,0.12750342830064174,0.07393573935739357,0.10031000746020909,30.66541290283203,3.455225009606479
6744,13,0.33441196611294377,0.2884907199929175,0.14818114729017046,0.0597306768402752,76.53218078613281,4.350693086122813
6745,13,2.137073727754446,1.1432904315636772,0.2596369331017289,0.008228184581465332,255.63853454589844,5.547668614507149
6746,13,0.09822034004789132,0.09369099695126384,0.07806607806607807,0.13655747497032492,33.496829986572266,3.540867435368499
6747,13,0.2080706564279703,0.18902458822263046,0.06421448628410972,0.4743972686190712,19.392080307006836,3.0151466052284195
6748,13,2.4198368863345912e-4,2.4195441530302722e-4,0.022184331295688295,0.7573176128620233,0.06251005083322525,0.06063408137943445
6749,13,0,0,0.01142101142101142,0.9027699887246146,0,0
6750,13,0,0,0.011060911512707898,0.9961410509844995,0.005362797994166613,0.005348469397753885
6751,13,0.0014940262716173981,0.001492911324735728,0.006246118676254849,0.9214547718602331,0.30571871995925903,0.2667536324350459
6752,13,0.3541563634689038,0.3031786504435302,0.04318204318204318,0.7314178694749407,21.955154418945313,3.1335425047073246
6753,13,0.5096483070116776,0.41187671443546847,0.08548516295102919,0.200893329194583,65.35741424560547,4.195055499005584
6754,13,0.39831770612643314,0.3352698755936897,0.015393603779815582,0.011774248314606394,78.8038330078125,4.379571535981586
6824,13,0.0030952546154507077,0.003090474176793129,0.006444975054840526,0.2692380025055233,0.9528830051422119,0.6693067448990333
6825,13,7.515608378455979e-5,7.51532597075917e-5,0.003132031320313203,0.14653647248967577,0.1765565574169159,0.16259200063239304
6826,13,0.027409239672124386,0.027040332267477055,0.014346272579179004,0,0.515313446521759,0.4156223129553325
6827,13,0.24564359852900872,0.21965234295544858,0.05407010754623588,0.013331940414594104,14.442535400390625,2.7371257409855243
6828,13,0.2902330458164215,0.2548228577289545,0.030924309243092432,0.2094413594180281,5.019045829772949,1.7949287467205552
6829,13,0.08713484469514626,0.08354565260268805,0.01449001449001449,0.36497134224635625,2.2103512287139893,1.1663803482011728
6830,13,0.03955451857585173,0.0387922738630551,0.016820865433076534,0.20913158525543496,1.427483081817627,0.886854951773939
6831,13,0.2607719302177429,0.2317241764042131,0.04165204165204165,0.036231197713834644,35.46189880371094,3.596267846986904
6832,13,0.7889136259372418,0.5816085227222653,0.07571775717757177,0.0032533788734729094,95.28887939453125,4.567352833366748
6833,13,0.07601806865288661,0.07326725402693471,0.03055530555305553,0.039006275707396426,9.454265594482422,2.347010085983157
6834,13,0.20100888667198327,0.18316194246429565,0.07911836705306358,0.010487352754604981,31.697696685791016,3.4873046376789594
6835,13,0.0839301198720932,0.08059343587684836,0.03987903987903988,0.023424162843517553,24.287155151367188,3.230296565282427
6836,13,0.13255082414700434,0.12447245520207158,0.10864908649086491,0.06568340879450922,64.206817626953125,4.177564028296656
6837,13,1.5043320380724394,0.9180220475109162,0.23110447471289486,0.06505153876805414,190.9415283203125,5.257190785647687
6838,13,0.05055302682404335,0.04931671772914587,0.07287979898954422,0.22527787313673384,44.84818649291992,3.8253356448759552
6839,13,0.117626281025318,0.11120704427585831,0.0500230659686704,0.28629069031232485,1.447740077972412,0.8951651817140199
6840,13,0.2096501004237395,0.19033114458649575,0.08663782744532564,0.22141370439043687,4.265674114227295,1.6612091742801902
6841,13,0,0,0.015642268128878686,0.9527335203687273,0,0
6842,13,0,0,0.0056013692235879885,0.9871589781911865,0.027192262932658195,0.026829121733465744
6843,13,3.0828223904021655e-4,3.0823472983467474e-4,0.008688594144883691,0.7175564244348028,0.05008219927549362,0.04886844612959904
6844,13,0.258567608319796,0.2299742555009458,0.11262083836289166,0.5336455861688832,34.58389663696289,3.571893193862289
6845,13,0.6719169937647306,0.5139708685526087,0.14063527229171732,0.16594153676512047,28.743000030517578,3.3925938112140304
6846,13,0.5973990330329308,0.4683767021628757,0.09499475890985325,0.37861493435637616,166.48016357421875,5.120864917829584
6916,13,0.034712366616496675,0.03412348144339536,0.033712604888726745,0.19086036224040856,5.9145684242248535,1.9336305516325045
6917,13,6.732278136321559e-4,6.730012974465946e-4,0.009441009441009441,0.09297336180160112,0.27996841073036194,0.24683539851008665
6918,13,0.25870888049785906,0.23008649758387864,0.007676938584491324,5.820915117712319e-4,0.16500042378902435,0.1527214507850006
6919,13,0.15343046360290968,0.1427405138522135,0.036009684183999496,0.14675546338827136,2.2131154537200928,1.1672410127965989
6920,13,0.05622740591374727,0.05470350860956888,0.021248638773140857,0.25087574951160385,0.9036070704460144,0.6437505445077705
6921,13,0.05562086790226973,0.05412909421088775,0.022302423746051174,0.1446769947079922,1.8271781206130981,1.0392790836643775
6922,13,0.015269872483958561,0.01515446137345435,0.02295002295002295,0.495922643069302,0.579326331615448,0.45699838372103413
6923,13,1.1333809082324688,0.7577080021828286,0.11705411705411706,0.05796898170178389,102.14836120605469,4.636168351907338
6924,13,0.46282660273405224,0.38037059330085105,0.058238534091727266,0.08496088662482808,25.297637939453125,3.269479122962269
6925,13,0.07557272366606273,0.07285328591108887,0.033677730578155374,0.008392165827462375,13.179722785949707,2.651812971261947
6926,13,0.16823496096409285,0.1554940293840114,0.056997056997057,0.15800326778887872,21.373430252075195,3.1078741053680137
6927,13,0.13943591713905334,0.13053333042062637,0.07236007236007236,0.012130420886660805,23.832786560058594,3.2121648187592493
6928,13,0.16577453108934256,0.1533856996668251,0.054692855976930195,0.3001449732213841,11.093671798706055,2.4926823239522853
6929,13,0.12366259957735355,0.11659352809700872,0.026535253980288095,0,11.630613327026367,2.536123496309741
6937,13,0.1187242427124427,0.1121889670680942,0.063891298063024,0,6.114340305328369,1.962112508385584
6938,13,0,0,0.03634751773049645,0.0889641351521005,2.2299067974090576,1.1724532815269297
7008,13,2.947094483086123e-4,2.946660300094636e-4,0.014773137561680106,0.08201596440119162,0.28951552510261536,0.2542665858965775
7009,13,0,0,0.00144000144000144,0.07301918182109615,0.07047130167484283,0.06809902035087813
7010,13,0.008140383556915017,0.008107429353795482,0.008207934336525308,0.0027187044287969174,0.5084269046783447,0.4110673228104474
7011,13,0.04165218956768513,0.04080809640865454,0.03520898585160385,0.28208962540182275,1.00785231590271,0.6970656512674903
7012,13,0.02499658678873227,0.024689282622614748,0.02504747590204214,0.09235308680717876,2.077255964279175,1.1240382791911896
7013,13,0.07748900611813252,0.07463333980508931,0.03869934211118411,0.12417253390259476,5.592292785644531,1.8859012069188579
7014,13,0.021487367625993032,0.02125976870469613,0.015902872777017785,0.22395674367013507,0.5096133351325989,0.41185354858684364
